category,danger,latitude,longitude,name_en,states_name_en,unique_number,score
Cultural,0,2044.3344214811755,2946.178267071585,Golestan Palace,Iran (Islamic Republic of),1888,1.0
Cultural,0,2633.145322436234,589.9937400483939,Rock Drawings in Valcamonica,Italy,101,1.0
Cultural,0,2181.902861330357,2652.396704100529,Tabriz Historic Bazaar Complex,Iran (Islamic Republic of),1681,1.0
Cultural,0,2131.4826390201856,6425.97606565322,Ancient City of Ping Yao,China,959,1.0
Cultural,0,2298.1176734514684,6481.425775150391,Yungang Grottoes,China,1213,1.0
Cultural,0,529.0310308183615,-4264.715854899441,Historic Centre of Santa Cruz de Mompox,Colombia,876,1.0
Cultural,0,596.8310367855935,-4327.741212363831,"Port, Fortresses and Group of Monuments, Cartagena",Colombia,319,1.0
Cultural,0,313.5034069043253,-4336.240086517835,Coffee Cultural Landscape of Colombia,Colombia,1787,1.0
Cultural,0,148.0140970563641,-4356.3891021203735,National Archeological Park of Tierradentro,Colombia,877,1.0
Cultural,0,109.81691075250635,-4367.848258022989,San AgustÃ­n Archaeological Park,Colombia,878,1.0
Cultural,0,510.58497293374603,-4782.908434303329,Precolumbian Chiefdom Settlements with Stone Spheres of the DiquÃ­s,Costa Rica,1997,1.0
Cultural,0,2492.907280977685,942.1334101408521,Historical Complex of Split with the Palace of Diocletian,Croatia,105,1.0
Cultural,0,2443.697081869489,1036.5602925251824,Old City of Dubrovnik,Croatia,2315,1.0
Cultural,0,2493.082606062995,931.1521010393747,Historic City of Trogir,Croatia,957,1.0
Cultural,0,2591.440551879717,778.9040368438267,Episcopal Complex of the Euphrasian Basilica in the Historic Centre of Pore?,Croatia,956,1.0
Cultural,0,2505.9048285602275,910.4517088590933,The Cathedral of St James in Âibenik,Croatia,1127,1.0
Cultural,0,2474.12725234266,953.3221936255072,Stari Grad Plain,Croatia,1484,1.0
Cultural,0,1268.9422339477271,-4609.604744094519,Urban Historic Centre of Cienfuegos ,Cuba,1379,1.0
Cultural,0,1224.9041885175175,-4464.407562187192,Historic Centre of CamagÃ¼ey,Cuba,1482,1.0
Cultural,0,1325.4423658783185,-4718.307442902329,Old Havana and its Fortification System,Cuba,225,1.0
Cultural,0,1295.8397376401438,-4796.611865889473,ViÃ±ales Valley,Cuba,991,1.0
Cultural,0,1144.0057311355295,-4347.078537949497,"San Pedro de la Roca Castle, Santiago de Cuba",Cuba,992,1.0
Cultural,0,1249.2230640772434,-4582.771093110623,Trinidad and the Valley de los Ingenios,Cuba,535,1.0
Cultural,0,1871.8372011968167,2961.348279629242,Masjed-e J?mÃ© of Isfahan  ,Iran (Islamic Republic of),1821,1.0
Cultural,0,1993.7974431034781,1910.4320839119434,Choirokoitia,Cyprus,1927,1.0
Cultural,0,2000.784536218468,1896.251569277401,Painted Churches in the Troodos Region,Cyprus,401,1.0
Cultural,0,1713.3984550954606,6760.185785299801,Ancient Villages in Southern Anhui Â Xidi and Hongcun,China,1168,1.0
Cultural,0,1974.7945340752233,6443.865337814518,Longmen Grottoes,China,1169,1.0
Cultural,0,2389.647808420248,7150.163142994491,Imperial Tombs of the Ming and Qing Dynasties,China,1172,1.0
Cultural,0,1323.1473517911925,5888.859104272547,Cultural Landscape of Honghe Hani Rice Terraces ,China,1877,1.0
Cultural,0,1974.3407831402087,6478.303123333393,Historic Monuments of Dengfeng in ÂThe Centre of Heaven and EarthÂ,China,1726,1.0
Cultural,0,2069.9055278721344,6549.703373055676,Yin Xu,China,1293,1.0
Cultural,0,1776.2648488573388,5936.145279271159,Mount Qingcheng and the Dujiangyan Irrigation System,China,1167,1.0
Cultural,0,1741.5370492913019,6874.968330255765,Archaeological Ruins of Liangzhu City,China,2277,1.0
Cultural,0,1400.7385696460801,6764.451137772116,"Kulangsu, a Historic International Settlement",China,2142,1.0
Cultural,0,1987.8134082297906,6443.960828868603,The Grand Canal,China,2181,1.0
Cultural,0,1661.4980284072049,6300.641802613714,Tusi Sites,China,2035,1.0
Cultural,0,1965.499885205124,6237.059402849775,Silk Roads: the Routes Network of Chang'an-Tianshan Corridor,China,1985,1.0
Cultural,0,1699.2736451366347,5220.629282176039,"Historic Ensemble of the Potala Palace, Lhasa",China,837,1.0
Cultural,0,2282.9821659420318,6671.791128633323,Temple of Heaven: an Imperial Sacrificial Altar in Beijing,China,1033,1.0
Cultural,0,1686.405776810737,6638.670988158999,Lushan National Park,China,921,1.0
Cultural,0,1991.5056119229548,1856.70182075796,Paphos,Cyprus,85,1.0
Cultural,0,1539.3468005707434,5742.94677554202,Old Town of Lijiang,China,1934,1.0
Cultural,0,2040.3983924126487,6702.173808542805,Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu,China,832,1.0
Cultural,0,2276.5523057954847,6641.5357771346535,Peking Man Site at Zhoukoudian,China,521,1.0
Cultural,0,1794.3128286090139,6901.276642350766,Classical Gardens of Suzhou,China,961,1.0
Cultural,0,2348.378677155935,6757.368551821142,"Mountain Resort and its Outlying Temples, Chengde",China,831,1.0
Cultural,0,2358.1192140664193,7229.995260539527,Capital Cities and Tombs of the Ancient Koguryo Kingdom,China,1315,1.0
Cultural,0,1860.2031658440048,6359.831525952138,Ancient Building Complex in the Wudang Mountains,China,833,1.0
Cultural,0,1271.4673703567826,6505.160042517232,Historic Centre of Macao,China,1289,1.0
Cultural,0,1701.7482498538047,6056.450373430367,Dazu Rock Carvings,China,1065,1.0
Cultural,0,2286.7063916103816,6654.395493989999,"Summer Palace, an Imperial Garden in Beijing",China,1032,1.0
Cultural,0,1276.8662084208513,6449.548758921835,Kaiping Diaolou and Villages,China,1459,1.0
Cultural,0,1970.0198854004943,6250.969544877282,Mausoleum of the First Qin Emperor,China,512,1.0
Cultural,0,1433.7154738572672,6742.90155847811,Fujian <em>Tulou</em>,China,1505,1.0
Cultural,0,1275.149404054812,6131.969393930017,Zuojiang Huashan Rock Art Cultural Landscape,China,2100,1.0
Cultural,0,2869.92955299203,826.1730549421197,Historic Centre of Prague,Czechia,1928,1.0
Cultural,0,2794.6492012475865,961.1367013319557,Lednice-Valtice Cultural Landscape,Czechia,899,1.0
Cultural,0,1279.8285593778935,1812.025182037272,Nubian Monuments from Abu Simbel to Philae,Egypt,94,1.0
Cultural,0,1636.1514578048666,1946.6487461421625,Saint Catherine Area,Egypt,1116,1.0
Cultural,0,792.2573912171458,-5120.476068792224,Joya de CerÃ©n Archaeological Site,El Salvador,799,1.0
Cultural,0,878.6466943286998,2230.8589218228776,Asmara: A Modernist African City,Eritrea,2131,1.0
Cultural,0,3383.7614140894416,1509.0435084156586,Struve Geodetic Arc,Estonia,1364,1.0
Cultural,0,3405.278971408261,1417.11561309925,Historic Centre (Old Town) of Tallinn,Estonia,1626,1.0
Cultural,0,809.6002507179606,2218.4129416130245,Aksum,Ethiopia,18,1.0
Cultural,0,689.230985285697,2236.8512964181296,"Rock-Hewn Churches, Lalibela",Ethiopia,21,1.0
Cultural,0,635.9865903419848,2325.027782215378,Lower Valley of the Awash,Ethiopia,13,1.0
Cultural,0,483.28474357269334,2212.310368137086,Tiya,Ethiopia,15,1.0
Cultural,0,722.3233086590677,2146.653415519659,"Fasil Ghebbi, Gondar Region",Ethiopia,22,1.0
Cultural,0,533.3600452844668,2414.31682472236,"Harar Jugol, the Fortified Historic Town",Ethiopia,1452,1.0
Cultural,0,303.6676314193363,2142.862153789279,Konso Cultural Landscape,Ethiopia,1846,1.0
Cultural,0,275.0197416627951,2060.7382033448466,Lower Valley of the Omo,Ethiopia,20,1.0
Cultural,0,-1013.1829142033687,10246.463991189728,Levuka Historical Port Town,Fiji,1886,1.0
Cultural,0,3501.950129476119,1247.7588383461502,Bronze Age Burial Site of SammallahdenmÃ¤ki,Finland,686,1.0
Cultural,0,3566.6622746893745,1442.8985230851913,PetÃ¤jÃ¤vesi Old Church,Finland,691,1.0
Cultural,0,3446.1818554448546,1431.662247764881,Fortress of Suomenlinna,Finland,690,1.0
Cultural,0,3502.379847822467,1232.5279012781878,Old Rauma,Finland,1718,1.0
Cultural,0,3498.591450881062,1526.4071217255087,Verla Groundwood and Board Mill,Finland,885,1.0
Cultural,0,2689.3206508953017,336.6922821115412,"From the Great Saltworks of Salins-les-Bains to the Royal Saltworks of Arc-et-Senans, the Production of Open-pan Salt ",France,1637,1.0
Cultural,0,2502.544367493469,265.3192478558793,"Arles, Roman and Romanesque Monuments",France,182,1.0
Cultural,0,2533.6352855640826,198.99142535034323,"The Causses and the CÃ©vennes, Mediterranean agro-pastoral Cultural Landscape",France,1848,1.0
Cultural,0,1717.5005785153367,1783.641107511853,Memphis and its Necropolis Â the Pyramid Fields from Giza to Dahshur,Egypt,92,1.0
Cultural,0,1721.7381743681235,1791.1296658942126,Historic Cairo,Egypt,95,1.0
Cultural,0,1474.4112018173869,1867.842412126484,Ancient Thebes with its Necropolis,Egypt,93,1.0
Cultural,1,1766.7631077669114,1699.7747924124285,Abu Mena,Egypt,96,3.0
Cultural,0,2819.939112563496,909.7933167541723,Jewish Quarter and St Procopius' Basilica in T?ebÃ­?,Czechia,2258,1.0
Cultural,0,2840.736207414524,913.4126592494534,Pilgrimage Church of St John of Nepomuk at ZelenÃ¡ Hora,Czechia,816,1.0
Cultural,0,2841.523228607477,988.3784571643704,Holy Trinity Column in Olomouc,Czechia,1010,1.0
Cultural,0,2817.997231399167,885.2197934771219,Historic Centre of Tel?,Czechia,738,1.0
Cultural,0,2805.1854493388782,816.6240131318391,HolaÂovice Historic Village,Czechia,1012,1.0
Cultural,0,2868.0347815635328,887.1826513883642,Landscape for Breeding and Training of Ceremonial Carriage Horses at Kladruby nad Labem,Czechia,2281,1.0
Cultural,0,2824.6819299949584,995.641492866955,Gardens and Castle at Krom??Ã­Â,Czechia,1011,1.0
Cultural,0,2861.924186678462,874.7155672349668,KutnÃ¡ Hora: Historical Town Centre with the Church of St Barbara and the Cathedral of Our Lady at Sedlec,Czechia,865,1.0
Cultural,0,2819.363926724576,952.029855490784,Tugendhat Villa in Brno,Czechia,1226,1.0
Cultural,0,2857.5473620814582,934.7485571194107,LitomyÂl Castle,Czechia,1054,1.0
Cultural,0,2888.0813015768877,735.5256568198347,Erzgebirge/KruÂnoho?Ã­ Mining Region,Czechia,2267,1.0
Cultural,0,2796.988970087955,820.2845768866147,Historic Centre of ?eskÃ½ Krumlov,Czechia,732,1.0
Cultural,0,297.69932105148035,214.079313953545,Historic Town of Grand-Bassam,CÃ´te d'Ivoire,1919,1.0
Cultural,0,2226.6890625704277,7185.75018763322,Complex of Koguryo Tombs,Democratic People's Republic of Korea,1269,1.0
Cultural,0,3203.613934001816,708.0485108284973,The par force hunting landscape in North Zealand,Denmark,2030,1.0
Cultural,0,3842.4801783943226,-2946.9056051646985,Aasivissuit Â Nipisat. Inuit Hunting Ground between Ice and Sea,Denmark,2221,1.0
Cultural,0,3504.4645229265147,-2612.5761373389364,Kujataa Greenland: Norse and Inuit Farming at the Edge of the Ice Cap,Denmark,2154,1.0
Cultural,0,3194.605764287113,539.7262430132355,"Jelling Mounds, Runic Stones and Church",Denmark,2316,1.0
Cultural,0,3210.791885597874,723.1204837470406,Kronborg Castle,Denmark,824,1.0
Cultural,0,3188.06449593505,692.1171008964012,Roskilde Cathedral,Denmark,822,1.0
Cultural,0,3171.639705937837,543.243567256203,"Christiansfeld, a Moravian Church Settlement",Denmark,2029,1.0
Cultural,0,1059.0169911424857,-4005.929917813991,Colonial City of Santo Domingo,Dominican Republic,615,1.0
Cultural,0,-165.20283091028875,-4525.411651683966,Historic Centre of Santa Ana de los RÃ­os de Cuenca,Ecuador,1014,1.0
Cultural,0,-0.22281692669485126,-4497.718691776962,City of Quito,Ecuador,5,1.0
Cultural,0,2176.1891988746315,7248.377657742427,Historic Monuments and Sites in Kaesong,Democratic People's Republic of Korea,1878,1.0
Cultural,0,2874.783651432378,185.14500896077908,Belfries of Belgium and France,France,1100,1.0
Cultural,0,2236.2861053867678,6506.6997074354285,Mount Wutai,China,1587,1.0
Cultural,0,2315.704612973009,6651.084880824375,The Great Wall,China,508,1.0
Cultural,0,2760.892628994713,934.6851495990967,Palace and Gardens of SchÃ¶nbrunn,Austria,929,1.0
Cultural,0,2771.0785449069604,884.3126104924839,Wachau Cultural Landscape,Austria,1134,1.0
Cultural,0,2298.9931529624278,2828.9791134584398,Gobustan Rock Art Cultural Landscape,Azerbaijan,1474,1.0
Cultural,0,2360.777101868792,2703.6445957735723,Historic Centre of Sheki with the KhanÂs Palace,Azerbaijan,2333,1.0
Cultural,0,2312.839633202409,2855.2396788776173,Walled City of Baku with the Shirvanshah's Palace and Maiden Tower,Azerbaijan,1121,1.0
Cultural,0,1503.5145930210572,2899.9405093431874,"Pearling, Testimony of an Island Economy",Bahrain,1859,1.0
Cultural,0,1498.2687187715203,2894.168978150153,Dilmun Burial Mounds,Bahrain,2291,1.0
Cultural,0,1503.043621713459,2894.996583851685,QalÂat al-Bahrain Â Ancient Harbour and Capital of Dilmun,Bahrain,2062,1.0
Cultural,0,1434.3043469531751,5098.369446814789,Ruins of the Buddhist Vihara at Paharpur,Bangladesh,366,1.0
Cultural,0,1298.7045266157975,5145.161000274793,Historic Mosque City of Bagerhat,Bangladesh,365,1.0
Cultural,0,750.3837256915781,-3415.624233695803,Historic Bridgetown and its Garrison,Barbados,1786,1.0
Cultural,0,3049.440667953288,1529.3039963376905,"Architectural, Residential and Cultural Complex of the Radziwill Family at Nesvizh",Belarus,1373,1.0
Cultural,0,3062.5214852110707,1516.7752554281951,Mir Castle Complex,Belarus,743,1.0
Cultural,0,2923.8593326553496,256.326993596652,Flemish BÃ©guinages,Belgium,1006,1.0
Cultural,0,2912.2333188377197,249.93736826535311,Major Town Houses of the Architect Victor Horta (Brussels),Belgium,1173,1.0
Cultural,0,2899.511936912429,194.1902936725094,Notre-Dame Cathedral in Tournai,Belgium,1179,1.0
Cultural,0,2913.300166252252,249.3752966683297,"La Grand-Place, Brussels",Belgium,1008,1.0
Cultural,0,2892.354548135655,237.04524491711445,"The Four Lifts on the Canal du Centre and their Environs, La LouviÃ¨re and Le Roeulx (Hainaut)",Belgium,1007,1.0
Cultural,0,2912.6309515475405,253.0245285268586,Stoclet House,Belgium,1578,1.0
Cultural,0,2889.728555237889,219.92030036247112,Major Mining Sites of Wallonia,Belgium,1837,1.0
Cultural,0,2889.470278594967,227.96787456885681,Neolithic Flint Mines at Spiennes (Mons),Belgium,1174,1.0
Cultural,0,2934.59414270829,251.9742332270432,Plantin-Moretus House-Workshops-Museum Complex,Belgium,1362,1.0
Cultural,0,2934.054416465276,184.794358790159,Historic Centre of Brugge,Belgium,1160,1.0
Cultural,1,2762.6115023801062,938.6958541650129,Historic Centre of Vienna,Austria,1206,3.0
Cultural,0,2697.151074097333,881.877539674102,City of Graz Â Historic Centre and Schloss Eggenberg,Austria,1724,1.0
Cultural,0,2724.9554423989293,781.8804889912162,Hallstatt-Dachstein / Salzkammergut Cultural Landscape,Austria,952,1.0
Cultural,0,2738.7700919686013,747.3279505913177,Historic Centre of the City of Salzburg,Austria,927,1.0
Cultural,1,1996.582590945609,3886.100569419687,Cultural Landscape and Archaeological Remains of the Bamiyan Valley,Afghanistan,230,3.0
Cultural,1,1970.769505375353,3696.488144868933,Minaret and Archaeological Remains of Jam,Afghanistan,234,3.0
Cultural,0,2295.810053845942,1153.5550273390716,Historic Centres of Berat and Gjirokastra ,Albania,1590,1.0
Cultural,0,2277.570897558597,1147.4116466630485,Butrint,Albania,1563,1.0
Cultural,0,2033.0929895407087,370.6384399223383,Timgad,Algeria,215,1.0
Cultural,0,2052.2454407425685,274.265729204403,Al Qal'a of Beni Hammad,Algeria,111,1.0
Cultural,0,2107.529565436946,175.3411281282956,Kasbah of Algiers,Algeria,667,1.0
Cultural,0,2094.1607412031585,136.55494115374762,Tipasa,Algeria,214,1.0
Cultural,0,1861.1577135306927,211.03926355392156,M'Zab Valley,Algeria,209,1.0
Cultural,0,2081.014797551677,328.6869794593139,DjÃ©mila,Algeria,212,1.0
Cultural,0,2434.7682347868003,91.41859933744949,Madriu-Perafita-Claror Valley,Andorra,1487,1.0
Cultural,0,411.5746828165428,113.63662934851469,Royal Palaces of Abomey,Benin,1560,1.0
Cultural,0,-359.18087557042605,816.4489425658408,"Mbanza Kongo, Vestiges of the Capital of the former Kingdom of Kongo",Angola,2128,1.0
Cultural,0,-2701.4960040418314,-4048.901752448803,"Cueva de las Manos, RÃ­o Pinturas",Argentina,1091,1.0
Cultural,0,-1329.2541268926932,-3744.2139375896004,Quebrada de Humahuaca,Argentina,1295,1.0
Cultural,0,-1800.265477937574,-3677.8796852600135,Jesuit Block and Estancias of CÃ³rdoba,Argentina,1159,1.0
Cultural,0,2300.9589711575227,2537.924574941113,Cathedral and Churches of Echmiatsin and the Archaeological Site of Zvartnots,Armenia,1181,1.0
Cultural,0,2300.9349069301265,2566.660127240309,Monastery of Geghard and the Upper Azat Valley,Armenia,1124,1.0
Cultural,0,2354.5700590901183,2561.710344848174,Monasteries of Haghpat and Sanahin,Armenia,920,1.0
Cultural,0,-2166.1306064056516,8306.185072779093,Royal Exhibition Building and Carlton Gardens,Australia,1730,1.0
Cultural,0,-2181.886945834775,8129.427591709269,Budj Bim Cultural Landscape,Australia,2262,1.0
Cultural,0,-1912.4376271789226,8651.3443965867,Australian Convict Sites,Australia,1648,1.0
Cultural,0,-1939.8441083831672,8663.997214560597,Sydney Opera House,Australia,1457,1.0
Cultural,0,2730.0738657507363,906.876006456312,Semmering Railway,Austria,928,1.0
Cultural,0,974.4261390775827,-3538.68283569573,Antigua Naval Dockyard and Related Archaeological Sites,Antigua and Barbuda,2086,1.0
Cultural,0,2299.470426805773,5432.595018484687,Mogao Caves,China,511,1.0
Cultural,0,-1091.0869670143975,-3739.075015526756,Historic City of Sucre,Bolivia (Plurinational State of),668,1.0
Cultural,0,-948.7226155798022,-3934.946940327975,Tiwanaku: Spiritual and Political Centre of the Tiwanaku Culture,Bolivia (Plurinational State of),670,1.0
Cultural,0,587.2817400090938,-205.30987658663508,Ruins of LoropÃ©ni,Burkina Faso,1696,1.0
Cultural,0,854.5745091854143,-1352.4780162497784,"Cidade Velha, Historic Centre of Ribeira Grande",Cabo Verde,1600,1.0
Cultural,0,737.5399217821523,6018.523750494115,"Temple Zone of Sambor Prei Kuk, Archaeological Site of Ancient Ishanapura",Cambodia,2140,1.0
Cultural,0,824.3907742254895,5997.945016350423,Temple of Preah Vihear,Cambodia,1591,1.0
Cultural,0,769.6733046014199,5949.211770865188,Angkor,Cambodia,791,1.0
Cultural,0,2585.090078662509,-3684.532425541959,Landscape of Grand PrÃ©,Canada,1828,1.0
Cultural,0,2542.563877806603,-3684.6438341943817,Old Town Lunenburg,Canada,875,1.0
Cultural,0,2948.8227857976235,-3186.6002707769153,LÂAnse aux Meadows National Historic Site,Canada,2248,1.0
Cultural,0,2811.790379604515,-6396.118852975181,Writing-on-Stone / ÃÃ­sÃ­naiÂpi,Canada,2295,1.0
Cultural,0,2681.983607764117,-4080.0642903698586,Historic District of Old QuÃ©bec,Canada,336,1.0
Cultural,0,2963.7344896897453,-3233.173463271751,Red Bay Basque Whaling Station,Canada,1874,1.0
Cultural,0,2577.988425948079,-4341.0218967811215,Rideau Canal,Canada,1475,1.0
Cultural,0,2850.433199532579,-6510.169285833362,Head-Smashed-In Buffalo Jump,Canada,176,1.0
Cultural,0,2984.823633734024,-7518.368104474212,S<U>G</U>ang Gwaay,Canada,175,1.0
Cultural,0,-1555.5804137801852,-6271.02306770686,Rapa Nui National Park,Chile,846,1.0
Cultural,0,-1045.6479761137525,-3987.308789283164,"Qhapaq Ãan, Andean Road System",Chile,2003,1.0
Cultural,0,-2435.0706293059993,-4226.5186689393595,Churches of ChiloÃ©,Chile,1135,1.0
Cultural,0,-1157.7082076010292,-3998.905073082839,Humberstone and Santa Laura Saltpeter Works,Chile,1869,1.0
Cultural,0,-1952.894813712246,-4032.63611706937,Sewell Mining Town,Chile,1391,1.0
Cultural,0,-1893.0891608128131,-4103.982094963061,Historic Quarter of the Seaport City of ValparaÃ­so,Chile,1123,1.0
Cultural,0,1732.4811330268267,6883.562697182729,West Lake Cultural Landscape of Hangzhou,China,1765,1.0
Cultural,0,2426.934628615141,6656.917463856125,Site of Xanadu,China,1804,1.0
Cultural,0,2394.629358457334,7072.988907906133,Imperial Palaces of the Ming and Qing Dynasties in Beijing and Shenyang,China,510,1.0
Cultural,0,721.2254260287215,-190.736854223699,Ancient ferrous metallurgy sites of Burkina Faso,Burkina Faso,2290,1.0
Cultural,0,2501.9158963905265,1527.8876446681272,Thracian Tomb of Sveshtari,Bulgaria,412,1.0
Cultural,0,2444.015073445786,1588.8119658977728,Ancient City of Nessebar,Bulgaria,240,1.0
Cultural,0,2480.907252916464,1555.5804137801852,Madara Rider,Bulgaria,47,1.0
Cultural,0,-1040.8733280119816,-3656.4256627841887,Fuerte de Samaipata,Bolivia (Plurinational State of),1035,1.0
Cultural,1,-1122.0582006301945,-3767.372828070473,City of PotosÃ­,Bolivia (Plurinational State of),484,3.0
Cultural,0,2483.664325826634,1020.4905452451483,Old Bridge Area of the Old City of Mostar,Bosnia and Herzegovina,1107,1.0
Cultural,0,2508.4919876506046,1105.1224276428197,Mehmed PaÂa Sokolovi? Bridge in ViÂegrad,Bosnia and Herzegovina,1437,1.0
Cultural,0,2469.0019857089983,1026.9725759376795,Ste?ci Medieval Tombstone Graveyards,Bosnia and Herzegovina,2094,1.0
Cultural,0,-1074.2958658702935,1245.2282745600032,Tsodilo,Botswana,1191,1.0
Cultural,0,-1137.432631792302,-2519.502326615613,Pampulha Modern Ensemble,Brazil,2077,1.0
Cultural,0,-912.9096978002043,-2872.4299408099805,Historic Centre of the Town of GoiÃ¡s,Brazil,1157,1.0
Cultural,0,-144.0511390115731,-2538.3462718783303,Historic Centre of SÃ£o LuÃ­s,Brazil,970,1.0
Cultural,0,-742.9352745439534,-2205.8875112536693,Historic Centre of Salvador de Bahia,Brazil,348,1.0
Cultural,0,-1311.9078297081332,-2474.455429830859,Valongo Wharf Archaeological Site,Brazil,2173,1.0
Cultural,0,-916.7324722093173,-3466.394660541481,Jesuit Missions of the Chiquitos,Bolivia (Plurinational State of),619,1.0
Cultural,0,-904.3181956622176,-2744.467838676643,Brasilia,Brazil,516,1.0
Cultural,0,-1314.810815872039,-2480.413872593517,Rio de Janeiro: Carioca Landscapes between the Mountain and the Sea,Brazil,1843,1.0
Cultural,0,-459.13017981240114,-1996.4714371333532,Historic Centre of the Town of Olinda,Brazil,210,1.0
Cultural,0,-1168.1972823581739,-2492.6847189599125,Historic Town of Ouro Preto,Brazil,136,1.0
Cultural,0,-1044.6930462642151,-2498.095986770389,Historic Centre of the Town of Diamantina,Brazil,1042,1.0
Cultural,0,-482.23947758754167,-2425.521332529499,Serra da Capivara National Park,Brazil,719,1.0
Cultural,0,-1635.4125330440936,-3109.2032215693544,"Jesuit Missions of the Guaranis: San Ignacio Mini, Santa Ana, Nuestra SeÃ±ora de Loreto and Santa Maria Mayor (Argentina), Ruins of Sao Miguel das Missoes (Brazil)",Brazil,326,1.0
Cultural,0,-1174.5475643965547,-2512.865565616641,Sanctuary of Bom Jesus do Congonhas,Brazil,380,1.0
Cultural,0,2443.664996232961,1333.0818035287016,Boyana Church,Bulgaria,46,1.0
Cultural,0,2441.7551371068444,1455.312799632291,Thracian Tomb of Kazanlak,Bulgaria,48,1.0
Cultural,0,2504.7804945712346,1487.7804082140235,Rock-Hewn Churches of Ivanovo,Bulgaria,49,1.0
Cultural,0,2413.107247350303,1340.7212406061265,Rila Monastery,Bulgaria,239,1.0
Cultural,0,-631.176673313202,-2131.975955681793,SÃ£o Francisco Square in the Town of SÃ£o CristÃ³vÃ£o,Brazil,1725,1.0
Cultural,0,2517.990354529552,259.85227559887,Pont du Gard (Roman Aqueduct),France,1566,1.0
Cultural,0,1147.634463647039,-4319.608395026485,Archaeological Landscape of the First Coffee Plantations in the South-East of Cuba,Cuba,1178,1.0
Cultural,0,-1154.9874218268988,1625.863236840552,Khami Ruins National Monument,Zimbabwe,418,1.0
Cultural,0,1084.5979653391782,4172.856396584169,Victorian Gothic and Art Deco Ensembles of Mumbai,India,2041,1.0
Cultural,0,1634.4096661076694,4422.390784535523,"Qutb Minar and its Monuments, Delhi",India,259,1.0
Cultural,0,2808.670942974561,693.2311858163545,Old town of Regensburg with Stadtamhof,Germany,1335,1.0
Cultural,0,3041.0292017596025,504.6309864993093,Town Hall and Roland on the Marketplace of Bremen,Germany,1265,1.0
Cultural,0,888.2117790832951,4234.826747763701,Churches and Convents of Goa,India,260,1.0
Cultural,0,3009.1584244054498,767.6838679400952,"Museumsinsel (Museum Island), Berlin",Germany,1047,1.0
Cultural,0,3067.9343450191577,572.9259641396584,Speicherstadt and Kontorhaus District with Chilehaus,Germany,2028,1.0
Cultural,0,2772.415446684853,559.5251179364136,Caves and Ice Age Art in the Swabian Jura,Germany,2157,1.0
Cultural,0,3120.439560740081,541.6806657137673,Archaeological Border complex of Hedeby and the Danevirke,Germany,2206,1.0
Cultural,0,1638.277131224802,4426.131053022136,"Humayun's Tomb, Delhi",India,2182,1.0
Cultural,0,913.7719992818761,4343.9752077361245,Group of Monuments at Pattadakal,India,266,1.0
Cultural,0,1085.189066794002,4173.207014921254,Chhatrapati Shivaji Terminus (formerly Victoria Terminus),India,1105,1.0
Cultural,0,1288.200109194815,4213.149653337668,Champaner-Pavagadh Archaeological Park,India,1279,1.0
Cultural,0,1177.6190639396202,4337.290509140332,Ajanta Caves,India,269,1.0
Cultural,0,2771.13743248928,624.6385882516236,Water Management System of Augsburg,Germany,2266,1.0
Cultural,0,2978.4415205154023,562.1352589999377,Fagus Factory in Alfeld,Germany,1778,1.0
Cultural,0,1147.4276258829966,4307.449148296533,Ellora Caves,India,270,1.0
Cultural,0,1086.7101424173932,4178.915234283655,Elephanta Caves,India,272,1.0
Cultural,0,1139.4698150664246,4932.864094360559,"Sun Temple, KonÃ¢rak",India,274,1.0
Cultural,0,2861.605876789732,663.4055492893108,Margravial Opera House Bayreuth,Germany,1799,1.0
Cultural,0,2874.736159533698,440.8432768893395,Upper Middle Rhine Valley,Germany,1243,1.0
Cultural,0,3111.3040670091527,749.7311905503154,Historic Centres of Stralsund and Wismar,Germany,1244,1.0
Cultural,0,2950.2392646638173,403.7124286405355,Zollverein Coal Mine Industrial Complex in Essen,Germany,1139,1.0
Cultural,0,2988.1341838742896,569.7429289423443,St Mary's Cathedral and St Michael's Church at Hildesheim,Germany,1627,1.0
Cultural,0,2731.9359785849115,624.5319545034138,Pilgrimage Church of Wies,Germany,1864,1.0
Cultural,0,2971.6295616277507,724.9508931075377,Luther Memorials in Eisleben and Wittenberg,Germany,926,1.0
Cultural,0,2970.35644940697,711.6611370494783,Garden Kingdom of Dessau-WÃ¶rlitz,Germany,627,1.0
Cultural,0,2909.1613735334886,348.6129873230228,Aachen Cathedral ,Germany,1953,1.0
Cultural,0,2844.946874250941,490.943470420207,Abbey and AltenmÃ¼nster of Lorsch,Germany,1865,1.0
Cultural,0,2850.465030775845,380.06200408434745,"Roman Monuments, Cathedral of St Peter and Church of Our Lady in Trier",Germany,420,1.0
Cultural,0,2969.067294367926,592.4383601652712,"Mines of Rammelsberg, Historic Town of Goslar and Upper Harz Water Management  System",Germany,1576,1.0
Cultural,0,-444.16948785690704,6330.706362352254,Prambanan Temple Compounds,Indonesia,762,1.0
Cultural,0,1425.7099802152884,4276.90712373063,Hill Forts of Rajasthan,India,1947,1.0
Cultural,0,2920.639628285197,649.1325339934663,"Bauhaus and its Sites in Weimar, Dessau and Bernau",Germany,2158,1.0
Cultural,0,3086.332847423966,612.5875669466369,Hanseatic City of LÃ¼beck,Germany,1706,1.0
